"wage","educ","exper","black_ind","smsa_ind","region"
902.18,16,11,1,1,"S"
1590.69,18,23,0,1,"S"
1780.63,18,28,0,1,"S"
1543.21,18,18,0,1,"S"
1068.38,15,2,0,1,"S"
1208.45,16,24,0,1,"S"
864.2,12,32,0,1,"S"
1377.02,18,20,0,1,"S"
308.64,18,3,1,1,"S"
775.9,16,29,0,1,"S"
261.16,14,7,1,1,"S"
185.19,10,43,1,1,"S"
664.77,12,24,1,1,"S"
664.77,15,29,1,1,"S"
427.35,14,7,1,1,"S"
732.38,16,14,1,1,"S"
878.44,10,31,1,1,"S"
1483.86,13,30,1,1,"S"
854.7,12,19,1,1,"S"
197.53,9,11,1,1,"S"
1187.08,18,9,1,1,"S"
297.33,16,11,0,1,"S"
1377.02,18,32,0,1,"S"
694.44,18,22,0,1,"S"
1305.79,16,12,0,1,"S"
949.67,16,20,0,1,"S"
2113.01,18,29,0,1,"S"
1360.4,18,30,0,1,"S"
1044.63,14,10,0,1,"S"
631.78,13,10,0,1,"S"
949.67,14,23,0,1,"S"
440.92,14,-1,0,1,"S"
2374.15,18,12,0,1,"S"
284.9,12,8,0,1,"S"
1329.53,18,16,1,1,"S"
356.13,16,8,1,1,"S"
664.77,18,2,0,1,"S"
1543.21,16,11,0,1,"S"
968.61,16,18,0,1,"S"
596.39,16,19,0,1,"S"
1149.1,18,7,0,1,"S"
652.9,16,4,0,1,"S"
474.83,16,9,0,1,"S"
664.77,13,7,0,1,"S"
830.96,18,8,0,1,"S"
514.4,14,4,1,1,"S"
1020.89,12,20,0,1,"S"
925.93,12,38,0,1,"S"
593.54,18,7,0,1,"S"
712.25,18,12,0,1,"S"
522.32,16,12,1,1,"S"
831.51,18,26,0,1,"S"
498.46,18,10,0,1,"S"
949.67,18,12,0,1,"S"
713.77,15,24,0,1,"S"
338.65,12,5,0,1,"S"
590.45,13,39,0,1,"S"
1092.12,16,22,0,1,"S"
1411.82,16,28,0,1,"S"
880.82,8,40,0,1,"S"
1247.67,16,30,0,1,"S"
949.67,16,27,0,1,"S"
1187.08,18,16,0,1,"S"
546.06,13,4,0,1,"S"
170.94,12,51,0,1,"S"
1638.18,16,35,0,1,"S"
390.95,14,12,0,1,"S"
1424.5,12,27,0,1,"S"
759.73,16,13,0,1,"S"
946.23,15,10,0,1,"S"
427.35,16,11,0,1,"S"
875.62,18,13,0,1,"S"
688.51,14,20,1,1,"S"
716.05,18,6,0,1,"S"
755.86,18,4,0,1,"S"
658.44,16,0,0,1,"S"
1543.21,14,40,0,1,"S"
493.83,12,6,0,1,"S"
764.48,16,14,0,1,"S"
1582.79,18,18,0,1,"S"
308.64,12,7,0,1,"S"
688.51,18,13,0,1,"S"
1153.7,18,25,0,1,"S"
719.37,16,8,0,1,"S"
2374.15,16,29,0,1,"S"
2374.15,18,27,0,1,"S"
1543.21,14,23,0,1,"S"
944.06,12,14,0,1,"S"
2018.04,16,9,0,1,"S"
735.99,16,12,0,1,"S"
610.16,12,5,0,1,"S"
432.1,18,6,0,1,"S"
937.8,18,9,0,1,"S"
1032.76,18,8,0,1,"S"
1899.34,18,36,0,1,"S"
1305.79,18,19,0,1,"S"
949.67,14,30,1,1,"S"
131.69,15,1,1,1,"S"
1566.95,18,41,0,1,"S"
1305.79,18,13,0,1,"S"
659.5,14,34,0,1,"S"
997.15,15,33,0,1,"S"
617.28,16,4,0,1,"S"
142.45,12,1,0,1,"S"
1130.1,17,19,0,1,"S"
2687,14,12,0,1,"S"
973.41,12,21,0,1,"S"
664.77,15,24,0,1,"S"
2018.04,17,35,0,1,"S"
1436.37,17,26,0,1,"S"
664.77,12,14,0,1,"S"
1139.6,16,19,0,1,"S"
617.28,7,51,0,1,"S"
764.48,12,9,0,1,"S"
1092.12,11,26,1,1,"S"
284.9,16,18,0,1,"S"
1187.08,18,21,0,1,"S"
2255.46,16,16,0,1,"S"
498.58,13,15,0,1,"S"
511.4,12,17,0,1,"S"
1424.5,15,20,0,1,"S"
379.87,14,-1,0,1,"S"
550.81,17,7,0,1,"S"
664.77,16,8,0,1,"S"
830.96,14,13,0,1,"S"
830.96,17,16,0,1,"S"
1424.5,17,9,0,1,"S"
841.75,18,6,0,1,"S"
162.04,14,4,0,1,"S"
854.7,12,35,0,1,"S"
997.15,12,31,0,1,"S"
735.99,18,2,0,1,"S"
427.35,16,3,0,1,"S"
379.87,13,29,1,1,"S"
1832.29,18,16,0,1,"S"
317.39,15,-1,0,1,"S"
1068.38,16,9,0,1,"S"
474.83,16,6,0,1,"S"
617.28,12,10,0,1,"S"
978.16,14,21,0,1,"S"
325.26,12,3,0,1,"S"
949.67,14,19,0,1,"S"
1139.6,17,22,0,1,"S"
617.28,12,26,0,1,"S"
1543.21,18,22,0,1,"S"
925.93,16,9,0,1,"S"
408.36,12,5,0,1,"S"
425.21,14,6,0,1,"S"
759.73,15,15,0,1,"S"
403.12,12,11,0,1,"S"
842.83,12,24,0,1,"S"
510.45,10,38,1,1,"S"
538.14,12,11,0,1,"S"
712.25,12,21,0,1,"S"
1091.98,15,14,0,1,"S"
1661.92,18,20,0,1,"S"
2041.79,16,18,1,1,"S"
1092.12,18,19,0,1,"S"
1063.25,12,35,0,1,"S"
635.19,14,13,0,1,"S"
308.64,11,9,1,1,"S"
206.55,6,54,1,1,"S"
474.83,11,4,1,1,"S"
165.43,10,34,0,1,"S"
205.76,11,4,0,1,"S"
394.01,12,11,1,1,"S"
629.15,16,8,0,1,"S"
534.19,14,19,1,1,"S"
986.7,16,16,1,1,"S"
65.62,14,0,1,1,"S"
635.3,12,22,1,1,"S"
447.53,12,8,1,1,"S"
356.13,12,9,1,1,"S"
462.96,12,7,1,1,"S"
707.5,9,14,0,1,"S"
724.12,17,10,0,1,"S"
213.68,12,7,0,1,"S"
1163.34,12,20,0,1,"S"
515.22,12,32,0,1,"S"
262.85,12,5,0,1,"S"
166.64,12,4,0,1,"S"
209.88,12,0,0,1,"S"
427.35,14,7,0,1,"S"
1020.89,12,12,0,1,"S"
335.48,10,5,0,1,"S"
479.68,12,14,0,1,"S"
265.91,12,25,1,1,"S"
356.13,12,26,1,1,"S"
750.24,18,25,1,1,"S"
759.73,16,8,0,1,"S"
1040.17,14,21,0,1,"S"
569.8,8,33,0,1,"S"
787.99,12,27,0,1,"S"
496.98,16,18,0,1,"S"
498.58,12,15,1,1,"S"
1234.57,18,25,0,1,"S"
395.06,12,33,1,1,"S"
169.75,12,12,1,1,"S"
496.51,12,6,1,1,"S"
1305.79,17,30,0,1,"S"
401.23,13,0,0,1,"S"
474.83,12,38,0,1,"S"
569.8,12,34,0,1,"S"
546.06,13,13,0,1,"S"
411.52,14,39,0,1,"S"
759.73,16,5,0,1,"S"
676.64,16,2,0,1,"S"
830.96,16,2,0,1,"S"
1481.48,17,19,0,1,"S"
228.4,14,1,0,1,"S"
885.38,18,28,0,1,"S"
306.65,16,2,0,1,"S"
709.88,14,30,0,1,"S"
772.84,18,13,0,1,"S"
272.75,18,20,0,1,"S"
641.03,12,9,0,1,"S"
111.11,12,24,0,1,"S"
514.7,12,27,1,1,"S"
611.41,12,32,1,1,"S"
664.77,12,15,1,1,"S"
712.25,16,18,0,1,"S"
308.64,13,-1,0,1,"S"
327.04,12,5,0,1,"S"
320.51,10,23,1,1,"S"
679.01,8,26,1,1,"S"
668.47,7,40,0,1,"S"
322.06,12,6,0,1,"S"
979.46,15,25,0,1,"S"
1056.51,12,42,0,1,"S"
332.38,9,15,0,1,"S"
469.14,7,12,0,1,"S"
567.9,14,14,1,1,"S"
439.22,16,9,0,1,"S"
689.27,14,17,0,1,"S"
344.25,10,37,0,1,"S"
854.7,12,16,0,1,"S"
451.09,11,6,0,1,"S"
230.86,5,53,1,1,"S"
902.18,18,12,0,1,"S"
617.28,11,10,0,1,"S"
643.78,18,10,0,1,"S"
2374.15,16,31,0,1,"S"
783.48,12,29,0,1,"S"
271.6,12,10,0,1,"S"
415.48,12,7,0,1,"S"
451.09,10,8,0,1,"S"
284.9,11,22,1,1,"S"
807.22,12,15,0,1,"S"
843.62,3,45,1,1,"S"
593.54,12,19,1,1,"S"
408.36,11,16,1,1,"S"
458.97,12,33,1,1,"S"
370.37,17,-1,0,1,"S"
411.02,12,42,0,1,"S"
1424.5,18,6,0,1,"S"
1068.38,15,19,0,1,"S"
1044.63,15,14,0,1,"S"
1187.08,18,14,0,1,"S"
759.73,10,27,1,1,"S"
379.87,14,11,1,1,"S"
257.2,12,29,1,1,"S"
185.19,8,15,1,1,"S"
466.59,18,6,0,1,"S"
1329.53,14,19,1,1,"S"
411.52,18,17,0,1,"S"
498.58,12,11,0,1,"S"
830.96,18,8,0,1,"S"
213.68,12,7,1,1,"S"
546.06,16,5,0,1,"S"
522.32,9,40,1,1,"S"
617.28,12,16,1,1,"S"
501.54,15,1,1,1,"S"
474.83,13,38,0,1,"S"
546.06,5,51,0,1,"S"
322.17,16,2,0,1,"S"
284.9,12,9,1,1,"S"
830.96,12,31,1,1,"S"
712.25,10,30,1,1,"S"
332.38,12,27,1,1,"S"
510.45,13,3,1,1,"S"
474.83,14,16,0,1,"S"
1187.08,16,28,0,1,"S"
712.25,12,33,0,1,"S"
949.67,16,29,0,1,"S"
391.74,16,35,0,1,"S"
368,12,18,0,0,"S"
949.67,14,22,0,0,"S"
379.87,14,4,0,0,"S"
593.54,12,23,0,0,"S"
469.14,6,24,0,0,"S"
201.8,13,1,0,1,"S"
123.46,13,-1,0,1,"S"
735.99,14,21,1,1,"S"
493.83,12,18,0,0,"S"
368,11,43,0,0,"S"
279.01,0,40,1,0,"S"
99.72,9,14,0,0,"S"
543.21,12,20,0,0,"S"
569.8,11,13,0,0,"S"
284.9,10,2,0,0,"S"
664.77,10,9,0,0,"S"
617.28,8,44,0,1,"S"
709.47,8,40,0,1,"S"
474.83,12,13,0,1,"S"
593.54,12,23,0,0,"S"
505.05,10,22,0,0,"S"
878.44,12,30,0,0,"S"
546.06,14,22,0,0,"S"
391.74,14,10,0,1,"S"
251.85,10,13,0,0,"S"
555.56,14,25,0,0,"S"
546.06,12,20,1,0,"S"
486.7,12,12,0,1,"S"
641.03,16,4,0,1,"S"
370.37,9,10,0,0,"S"
474.83,15,5,0,1,"S"
427.35,8,29,0,0,"S"
781.1,12,28,0,1,"S"
498.58,12,2,0,1,"S"
284.9,13,14,0,1,"S"
712.25,10,33,0,0,"S"
356.13,12,3,0,0,"S"
225.55,12,1,0,0,"S"
356.13,12,14,0,0,"S"
157.79,12,5,1,0,"S"
222.22,10,13,1,0,"S"
434.47,11,16,0,0,"S"
197.53,2,55,1,0,"S"
986.35,17,31,0,0,"S"
878.44,13,29,0,0,"S"
393.06,16,5,0,1,"S"
356.13,12,22,1,1,"S"
1239.17,14,39,0,1,"S"
819.28,16,13,0,1,"S"
214.86,5,47,0,0,"S"
459.94,11,16,0,0,"S"
386.99,12,18,0,0,"S"
154.32,9,32,0,0,"S"
346.91,2,17,0,0,"S"
498.58,11,13,0,0,"S"
997.15,9,17,0,0,"S"
759.73,12,13,0,0,"S"
160.49,8,37,1,0,"S"
308.64,11,12,1,0,"S"
403.61,12,14,1,0,"S"
925.93,12,29,0,0,"S"
498.58,12,21,0,0,"S"
403.61,12,10,0,0,"S"
546.06,12,13,0,0,"S"
593.54,14,41,0,0,"S"
1044.63,18,25,0,1,"S"
216.05,16,5,0,1,"S"
237.42,10,16,1,0,"S"
546.06,14,18,0,1,"S"
902.18,12,33,0,1,"S"
456.79,10,32,0,0,"S"
498.58,12,42,0,0,"S"
546.06,6,46,1,0,"S"
175.69,12,9,0,0,"S"
617.28,14,28,1,0,"S"
226.34,11,1,1,0,"S"
1471.98,16,18,0,0,"S"
973.41,17,13,0,0,"S"
498.58,12,29,0,0,"S"
949.67,12,39,0,0,"S"
830.96,18,29,0,0,"S"
356.13,18,9,0,0,"S"
1899.34,18,17,0,0,"S"
1424.5,16,24,0,0,"S"
593.54,12,22,0,0,"S"
712.25,12,25,0,0,"S"
451.09,10,28,1,0,"S"
617.28,12,18,0,0,"S"
421.46,12,12,1,0,"S"
688.51,12,26,0,0,"S"
271.6,7,30,0,1,"S"
280.15,12,37,0,0,"S"
237.42,14,8,0,0,"S"
783.48,12,15,1,1,"S"
56.98,9,4,0,1,"S"
700.38,17,15,0,0,"S"
127.95,9,29,0,1,"S"
591.17,14,15,1,1,"S"
311.02,12,2,1,0,"S"
997.15,10,30,0,0,"S"
246.91,11,20,1,0,"S"
705.47,10,40,0,0,"S"
208.33,8,16,0,0,"S"
398.86,10,15,0,0,"S"
166.19,8,48,0,0,"S"
154.32,12,0,0,0,"S"
498.58,10,46,0,0,"S"
231.48,9,16,0,0,"S"
451.09,10,32,0,1,"S"
1231.79,16,15,0,1,"S"
771.6,15,21,0,1,"S"
518.52,8,21,0,0,"S"
759.73,15,24,0,0,"S"
830.96,12,30,0,0,"S"
389.36,16,10,0,0,"S"
451.09,18,8,0,0,"S"
1305.79,16,41,0,1,"S"
451.09,8,45,0,0,"S"
284.9,14,0,0,0,"S"
474.83,12,17,0,0,"S"
308.64,12,16,0,0,"S"
118.71,7,27,0,0,"S"
285.4,9,35,1,0,"S"
411.52,12,8,1,0,"S"
379.87,12,6,1,0,"S"
823.05,12,10,0,0,"S"
569.8,9,41,0,0,"S"
546.06,11,39,0,0,"S"
902.18,14,23,1,0,"S"
498.58,12,18,0,0,"S"
925.93,18,19,0,0,"S"
1382.95,16,14,0,0,"S"
1020.89,6,24,0,0,"S"
878.44,12,20,1,1,"S"
712.25,14,26,0,0,"S"
712.25,12,42,0,1,"S"
973.41,16,40,0,1,"S"
1068.38,16,27,0,1,"S"
666,10,15,0,0,"S"
312.95,9,40,0,0,"S"
285.11,10,10,0,0,"S"
830.96,8,42,0,0,"S"
403.61,12,3,0,0,"S"
230.17,16,1,0,0,"S"
212.72,9,23,0,0,"S"
213.68,2,51,0,0,"S"
379.87,12,22,1,0,"S"
379.87,9,29,0,0,"S"
391.74,12,9,0,0,"S"
712.25,11,27,0,0,"S"
444.44,11,4,0,0,"S"
569.8,13,14,0,0,"S"
676,9,39,0,0,"S"
451.09,12,6,0,0,"S"
546.06,11,22,0,0,"S"
522.32,12,11,0,0,"S"
788.02,13,21,0,0,"S"
427.35,12,39,0,0,"S"
864.2,10,21,0,0,"S"
356.13,10,21,0,1,"S"
118.71,12,5,0,0,"S"
320.51,13,31,0,0,"S"
320.99,18,6,0,1,"S"
427.35,12,7,0,1,"S"
291.74,11,11,0,1,"S"
676.64,18,13,0,1,"S"
308.64,10,40,0,1,"S"
154.32,12,4,0,1,"S"
823.05,12,6,0,0,"S"
853.81,12,16,0,0,"S"
1187.08,18,20,0,0,"S"
759.73,12,29,0,0,"S"
166.19,14,1,0,0,"S"
356.13,12,30,0,0,"S"
660.02,12,38,0,1,"S"
420.88,12,11,0,0,"S"
593.54,12,24,0,1,"S"
290.84,12,15,0,1,"S"
712.25,12,32,0,1,"S"
864.2,13,21,0,1,"S"
588.57,13,19,0,1,"S"
480.67,8,26,0,1,"S"
658.51,12,20,0,0,"S"
577.65,12,18,0,0,"S"
271.6,12,20,0,0,"S"
248.15,12,2,0,0,"S"
510.45,7,22,0,0,"S"
280.58,11,17,0,0,"S"
286.01,12,24,0,0,"S"
154.32,12,1,0,0,"S"
783.38,17,30,0,0,"S"
712.25,16,21,0,1,"S"
569.8,18,26,0,1,"S"
542.74,13,23,0,1,"S"
160.49,11,2,0,1,"S"
379.87,16,10,0,0,"S"
213.68,12,4,0,0,"S"
771.58,12,13,0,0,"S"
151.69,12,22,0,0,"S"
1068.38,12,19,0,0,"S"
813.69,15,18,0,0,"S"
329.22,12,2,0,1,"S"
644.54,12,21,0,0,"S"
472.59,12,25,0,0,"S"
237.42,10,4,0,0,"S"
1187.08,13,25,0,0,"S"
584.8,12,42,0,1,"S"
356.13,14,11,0,1,"S"
638.65,12,18,0,0,"S"
379.87,15,23,0,1,"S"
720.16,18,7,0,1,"S"
664.77,12,40,0,1,"S"
356.13,16,43,0,0,"S"
771.6,18,9,0,0,"S"
593.54,16,9,0,0,"S"
697.8,12,21,0,0,"S"
712.25,14,32,0,0,"S"
909.31,6,46,0,0,"S"
533.87,12,9,0,0,"S"
471.04,12,16,0,0,"S"
664.77,17,9,0,0,"S"
189.93,12,1,0,0,"S"
569.8,11,7,0,1,"S"
261.16,12,6,0,1,"S"
997.15,12,24,0,1,"S"
379.87,13,19,0,0,"S"
997.15,10,26,0,1,"S"
308.64,16,8,0,0,"S"
660.66,12,29,0,1,"S"
688.51,16,7,0,1,"S"
885.57,12,20,0,0,"S"
902.18,16,19,0,0,"S"
415.48,10,15,0,0,"S"
688.51,8,37,0,0,"S"
284.9,16,3,0,0,"S"
758.38,8,32,0,0,"S"
237.42,12,13,0,1,"S"
411.52,11,12,0,1,"S"
712.25,15,13,0,1,"S"
593.54,11,32,0,0,"S"
902.18,12,25,0,0,"S"
759.73,12,36,0,1,"S"
714.62,12,18,0,1,"S"
439.22,16,19,0,1,"S"
1282.05,14,12,0,1,"S"
676.07,7,43,0,1,"S"
146.6,14,-1,0,1,"S"
270.08,10,29,0,0,"S"
759.73,10,7,0,0,"S"
587.89,12,21,0,0,"S"
124.44,6,31,0,0,"S"
308.64,12,1,0,0,"S"
712.25,12,31,1,1,"S"
759.73,8,45,0,0,"S"
546.06,12,27,0,0,"S"
593.54,13,29,0,0,"S"
284.9,11,19,0,0,"S"
403.61,12,18,0,1,"S"
712.25,14,27,0,0,"S"
462.96,14,16,0,0,"S"
546.06,12,21,0,0,"S"
277.78,10,20,0,0,"S"
191.36,9,7,0,0,"S"
462.96,12,9,0,0,"S"
427.35,12,3,0,0,"S"
679.01,6,40,0,0,"S"
909.88,13,31,0,1,"S"
233.18,18,0,0,1,"S"
379.87,12,12,0,0,"S"
308.64,12,23,0,0,"S"
320.51,14,22,0,0,"S"
605.72,14,14,0,0,"S"
1424.5,16,16,0,0,"S"
593.54,11,25,0,0,"S"
305.6,12,23,0,0,"S"
377.16,12,21,0,1,"S"
257.76,12,29,0,0,"S"
336.66,12,11,0,1,"S"
308.64,12,11,0,1,"S"
1424.5,14,42,0,1,"S"
1187.08,18,5,0,1,"S"
569.8,6,43,0,1,"S"
118.71,12,9,0,1,"S"
246.91,12,37,0,0,"S"
830.96,18,12,0,0,"S"
546.06,12,14,0,0,"S"
949.67,13,15,0,0,"S"
1020.89,18,20,0,1,"S"
498.58,13,37,0,1,"S"
80.25,12,10,0,1,"S"
569.8,13,20,0,1,"S"
142.45,12,35,0,0,"S"
474.83,12,25,0,0,"S"
546.06,14,7,0,1,"S"
284.9,12,28,0,1,"S"
925.93,12,25,0,0,"S"
746.91,12,9,0,0,"S"
1353.28,18,21,0,0,"S"
1068.38,15,21,0,0,"S"
173.01,12,3,0,0,"S"
110.79,12,14,0,0,"S"
854.7,14,17,0,0,"S"
156.47,12,10,0,0,"S"
356.13,12,10,0,1,"S"
332.38,12,31,0,0,"S"
442.59,12,32,0,0,"S"
759.73,11,10,0,0,"S"
403.61,12,11,0,1,"S"
997.15,12,30,0,1,"S"
712.25,12,22,0,1,"S"
569.8,13,23,0,1,"S"
385.8,12,5,0,1,"S"
830.96,12,37,0,1,"S"
712.25,12,10,0,1,"S"
712.25,13,26,0,1,"S"
201.8,13,0,0,1,"S"
802.47,15,7,0,1,"S"
574.22,12,10,0,1,"S"
151.95,14,17,0,0,"S"
712.25,15,15,0,1,"S"
949.67,14,39,0,1,"S"
261.16,13,8,0,1,"S"
1080.25,11,21,0,0,"S"
617.28,10,15,1,0,"S"
650.52,12,27,0,0,"S"
341.56,10,17,0,0,"S"
391.74,12,11,0,1,"S"
356.13,12,12,0,0,"S"
379.87,12,19,0,1,"S"
166.19,12,5,0,1,"S"
201.29,12,21,0,0,"S"
933.31,14,23,0,0,"S"
1092.12,8,47,0,0,"S"
485.01,12,12,0,0,"S"
522.32,12,41,0,0,"S"
474.83,13,3,0,0,"S"
1210.83,12,41,0,0,"S"
712.25,12,17,0,0,"S"
712.25,12,31,0,0,"S"
332.38,12,11,0,0,"S"
641.03,10,23,0,0,"S"
546.06,5,48,0,0,"S"
451.09,12,20,0,1,"S"
569.8,12,17,0,1,"S"
593.54,12,9,0,0,"S"
427.35,15,20,0,0,"S"
493.83,12,27,0,0,"S"
274.26,12,8,0,0,"S"
205.76,12,15,0,0,"S"
712.25,14,24,0,0,"S"
245.27,14,-1,1,0,"S"
185.19,11,19,0,0,"S"
510.45,18,12,0,0,"S"
712.25,12,25,1,1,"S"
523.74,16,29,0,0,"S"
261.16,12,11,0,1,"S"
427.35,15,36,0,0,"S"
166.19,12,5,0,0,"S"
997.15,16,13,0,1,"S"
830.96,13,15,0,1,"S"
847.58,12,15,0,1,"S"
759.73,12,13,0,1,"S"
968.66,12,21,0,1,"S"
262.35,17,10,0,1,"S"
712.25,13,19,1,1,"S"
445.82,14,10,0,1,"S"
712.25,12,25,0,1,"S"
688.51,13,15,0,0,"S"
266.28,12,19,0,1,"S"
370.37,16,4,0,0,"S"
332.38,8,48,0,0,"S"
474.83,16,18,0,0,"S"
274.35,8,46,0,1,"S"
712.25,12,12,0,1,"S"
759.73,16,18,0,1,"S"
830.96,12,14,0,1,"S"
1020.89,12,41,0,1,"S"
332.38,12,22,0,1,"S"
1163.34,12,22,0,0,"S"
641.03,18,17,0,1,"S"
1187.08,12,10,0,1,"S"
379.87,12,6,0,1,"S"
498.58,12,7,0,1,"S"
783.48,14,19,0,0,"S"
403.61,12,27,0,0,"S"
1179.96,12,14,0,0,"S"
1438.75,12,15,0,0,"S"
371.99,14,21,0,0,"S"
664.77,12,21,0,0,"S"
222.76,12,4,0,0,"S"
902.18,12,47,0,0,"S"
379.87,15,3,0,0,"S"
284.9,4,44,0,0,"S"
81.04,12,1,0,0,"S"
1540.84,15,36,0,0,"S"
1068.38,14,36,0,0,"S"
830.96,11,16,0,0,"S"
605.18,13,17,0,0,"S"
296.3,9,22,0,0,"S"
474.83,16,13,0,0,"S"
617.28,3,39,0,0,"S"
854.7,15,13,0,1,"S"
625.66,16,14,1,1,"S"
807.22,16,12,0,1,"S"
569.8,12,6,0,1,"S"
728.87,16,8,1,1,"S"
567.43,9,36,0,1,"S"
250.71,12,2,0,1,"S"
688.51,12,16,0,1,"S"
740.74,14,13,0,1,"S"
1305.79,14,16,0,1,"S"
1448.24,12,35,0,1,"S"
569.8,12,14,0,1,"S"
339.51,10,8,0,1,"S"
347.22,14,35,0,1,"S"
465.34,14,9,1,1,"S"
501.23,8,40,0,1,"S"
536.87,16,25,0,1,"S"
712.25,14,17,1,1,"S"
1780.63,18,17,0,1,"S"
830.96,13,14,0,1,"S"
474.83,11,35,0,1,"S"
581.67,12,14,0,1,"S"
763.3,18,13,0,1,"S"
747.86,16,12,0,1,"S"
511.02,12,27,0,1,"S"
641.03,12,17,0,1,"S"
332.38,12,8,0,1,"S"
474.83,5,49,0,1,"S"
659.02,13,34,0,1,"S"
427.35,12,14,0,1,"S"
1187.08,16,17,0,1,"S"
1305.79,15,31,0,1,"S"
1424.5,18,4,0,1,"S"
1032.76,14,24,0,1,"S"
2374.15,16,22,0,1,"S"
1733.14,16,14,0,1,"S"
617.28,7,25,0,1,"S"
593.54,15,10,0,1,"S"
284.9,10,16,0,1,"S"
438.4,14,10,0,1,"S"
296.3,9,29,1,1,"S"
546.06,12,26,0,1,"S"
791.39,12,41,0,1,"S"
617.28,10,47,0,1,"S"
1777.78,12,47,0,1,"S"
617.28,16,-1,0,1,"S"
688.51,12,16,0,1,"S"
712.25,12,15,0,1,"S"
522.32,14,6,0,1,"S"
496.2,16,5,0,1,"S"
719.3,12,42,0,1,"S"
261.16,16,27,0,1,"S"
345.68,12,5,0,1,"S"
759.73,11,40,0,1,"S"
498.58,14,25,0,1,"S"
783.48,14,20,0,1,"S"
1377.02,12,21,0,1,"S"
712.25,6,33,1,1,"S"
735.99,9,32,0,1,"S"
71.23,9,11,1,1,"S"
1424.5,14,14,0,1,"S"
1661.92,18,17,0,1,"S"
688.51,16,7,0,1,"S"
664.77,16,3,0,1,"S"
631,16,37,0,1,"S"
830.96,14,19,0,1,"S"
332.38,12,5,0,1,"S"
681.39,12,32,0,1,"S"
524.69,12,26,0,1,"S"
356.13,12,11,0,1,"S"
183.81,14,5,1,1,"S"
474.83,13,6,0,1,"S"
201.8,11,15,0,1,"S"
284.9,11,6,0,1,"S"
329.22,12,13,0,1,"S"
198.77,12,1,1,1,"S"
569.8,14,5,0,1,"S"
1402.92,10,22,0,1,"S"
427.35,16,11,0,1,"S"
534.19,16,31,0,1,"S"
1258.31,16,29,0,1,"S"
1377.02,10,33,0,1,"S"
185.19,12,36,1,1,"S"
356.13,11,4,0,1,"S"
617.28,11,4,0,1,"S"
534.19,12,4,0,1,"S"
213.68,10,16,0,1,"S"
301.52,12,15,0,1,"S"
854.7,12,44,0,1,"S"
403.61,16,15,0,1,"S"
379.87,12,33,0,1,"S"
267.65,10,7,1,1,"S"
688.51,14,8,0,1,"S"
830.96,9,30,0,1,"S"
1139.6,12,30,0,1,"S"
427.35,12,39,0,1,"S"
593.54,12,46,0,1,"S"
439.22,12,15,0,1,"S"
213.68,12,11,0,1,"S"
169.98,8,5,0,1,"S"
236.94,12,32,0,1,"S"
186.62,12,2,0,1,"S"
391.74,12,19,1,1,"S"
415.48,12,8,0,1,"S"
664.77,13,17,0,1,"S"
657.54,16,6,0,1,"S"
593.54,16,6,0,1,"S"
293.21,12,10,0,1,"S"
308.64,12,18,0,1,"S"
332.38,12,4,0,1,"S"
332.38,12,6,0,1,"S"
800.8,16,33,0,1,"S"
534.19,11,33,0,1,"S"
189.93,11,22,1,1,"S"
652.9,16,14,0,1,"S"
277.78,14,-1,0,1,"S"
225.55,16,5,0,1,"S"
712.25,14,16,0,1,"S"
830.96,16,18,0,1,"S"
949.67,16,8,0,1,"S"
1241.69,16,19,0,1,"S"
1305.79,16,32,0,1,"S"
593.54,12,16,1,1,"S"
982.62,16,4,0,1,"S"
877.04,16,15,0,1,"S"
1020.89,16,8,0,1,"S"
712.25,16,18,0,1,"S"
379.87,12,24,0,1,"S"
287.75,9,3,0,1,"S"
234.57,12,8,0,1,"S"
190.72,10,24,0,1,"S"
261.73,12,5,0,1,"S"
172.84,13,40,0,1,"S"
2757.2,18,10,0,1,"S"
498.58,12,19,0,1,"S"
605.41,16,3,1,1,"S"
451.09,9,23,0,1,"S"
546.06,8,26,0,1,"S"
213.68,12,0,0,1,"S"
360.87,12,7,1,1,"S"
332.38,13,7,1,1,"S"
427.35,12,6,0,1,"S"
724.12,12,17,0,1,"S"
288.07,16,1,0,1,"S"
1270.18,18,21,0,1,"S"
997.15,16,19,0,1,"S"
522.32,16,16,0,1,"S"
2374.15,16,14,0,1,"S"
1543.21,16,18,0,1,"S"
379.87,13,5,0,1,"S"
370.37,12,5,0,1,"S"
593.54,12,11,0,1,"S"
712.25,14,25,0,1,"S"
474.83,14,0,0,1,"S"
302.59,12,40,0,1,"S"
949.67,9,40,0,1,"S"
236.63,12,7,1,1,"S"
569.8,12,22,0,1,"S"
422.6,18,35,0,1,"S"
197.53,12,17,0,1,"S"
474.83,14,16,0,1,"S"
664.77,14,19,0,1,"S"
435.73,8,25,0,1,"S"
332.38,10,24,0,1,"S"
617.28,12,11,0,1,"S"
474.83,12,27,1,1,"S"
569.8,12,24,0,1,"S"
332.38,12,24,0,1,"S"
403.61,12,3,0,1,"S"
498.58,12,30,0,1,"S"
451.09,9,25,0,1,"S"
308.64,7,48,0,1,"S"
593.54,8,22,0,1,"S"
783.48,13,14,0,1,"S"
1302.75,16,39,0,1,"S"
1210.83,13,29,0,1,"S"
284.9,14,4,0,1,"S"
712.25,13,20,0,1,"S"
498.58,13,15,0,1,"S"
